Team,Name,Age,P,Minutes played,Appearances,Lineups,Substitute in,Substitute out,Substitutes on bench,Goal,Yellow card,Yellow 2nd/RC,Red card,Year
Flamurtari,S. Camara,22,A,1429,29,14,15,9,17,3,3,0,0,2017-2018
Flamurtari,A. Toungara,20,A,7,2,0,2,0,9,1,1,0,0,2017-2018
Flamurtari,G. Diamanti,20,A,0,0,0,0,0,1,0,0,0,0,2017-2018
Flamurtari,U. Seferaj,21,A,13,1,0,1,0,1,0,0,0,0,2017-2018
Kukësi,E. Koliçi,34,G,2467,28,27,1,0,9,0,2,0,0,2017-2018
Kukësi,S. Frashëri,29,G,773,9,9,0,1,22,0,0,0,0,2017-2018
Kukësi,E. Koci,35,G,0,0,0,0,0,5,0,0,0,0,2017-2018
Kukësi,R. Hallaçi,36,D,657,8,8,0,1,6,0,1,0,0,2017-2018
Kukësi,Y. Shameti,35,D,1972,23,23,0,2,0,2,7,1,0,2017-2018
Kukësi,E. Imami,27,D,1733,31,19,12,9,16,0,5,0,0,2017-2018
Kukësi,R. Hoxha,28,D,2532,35,26,9,0,9,2,5,0,0,2017-2018
Kukësi,R. Memini,25,D,0,0,0,0,0,7,0,0,0,0,2017-2018
Kukësi,F. Žderic,28,D,1327,16,15,1,2,3,1,3,0,0,2017-2018
Kukësi,A. Peposhi,27,D,280,11,1,10,1,30,0,1,0,0,2017-2018
Kukësi,S. Rrumbullaku,28,D,2677,33,30,3,2,4,1,3,0,0,2017-2018
Kukësi,A. Alla,27,D,1638,21,18,3,1,6,0,9,0,0,2017-2018
Kukësi,B. Idrizi,28,D,1901,25,21,4,4,13,1,3,0,1,2017-2018
Kukësi,A. Bytyçi,19,D,18,1,0,1,0,3,0,0,0,0,2017-2018
Kukësi,N. Shtubina,33,M,306,10,1,9,1,15,0,1,0,0,2017-2018
Kukësi,M. Krkotic,32,M,1007,14,11,3,3,3,0,0,0,0,2017-2018
Kukësi,I. Dzaria,31,M,1320,16,16,0,9,1,4,0,0,0,2017-2018
Kukësi,H. Zeqiri,31,M,265,5,3,2,2,2,0,0,0,0,2017-2018
Kukësi,D. Shkodra,31,M,1529,20,19,1,12,1,2,0,0,0,2017-2018
Kukësi,M. Ymeraj,25,M,191,6,2,4,2,12,0,0,0,0,2017-2018
Kukësi,B. Musolli,31,M,2559,32,29,3,3,4,1,8,0,0,2017-2018
Kukësi,K. Joti,22,M,129,6,0,6,0,12,0,0,0,0,2017-2018
Kukësi,A. Koldashi,22,M,182,4,2,2,1,19,0,0,0,0,2017-2018
Kukësi,K. Sadiku,22,M,0,0,0,0,0,4,0,0,0,0,2017-2018
Kukësi,V. Ethemi,22,M,1819,33,23,10,20,13,2,3,0,0,2017-2018
Kukësi,E. Bakaj,32,A,1774,20,19,1,9,1,12,8,1,0,2017-2018
Kukësi,R. ?liyev,31,A,727,13,7,6,3,7,3,2,0,0,2017-2018
Kukësi,Elton Calé,31,A,2376,29,29,0,12,0,5,8,0,0,2017-2018
Kukësi,Amido Baldé,29,A,219,8,2,6,1,9,2,0,0,0,2017-2018
Kukësi,S. Guri,26,A,3004,34,34,0,2,1,20,5,0,0,2017-2018
Kukësi,L. Ebipi,25,A,290,8,2,6,0,12,1,1,0,0,2017-2018
Kukësi,A. Berisha,19,A,0,0,0,0,0,1,0,0,0,0,2017-2018
Laçi,G. Selmani,22,G,2790,31,31,0,0,2,0,1,0,0,2017-2018
Laçi,E. Vata,22,G,450,5,5,0,0,31,0,1,0,0,2017-2018
Laçi,F. Kurtulaj,20,G,0,0,0,0,0,2,0,0,0,0,2017-2018
Laçi,T. Sefgjinaj,33,D,2382,29,29,0,5,0,1,11,0,2,2017-2018
Laçi,Ademir,34,D,425,5,5,0,1,1,0,1,1,0,2017-2018
Laçi,B. Lulaj,25,D,1159,17,12,5,2,7,1,2,0,0,2017-2018
Laçi,A. Beqaj,21,D,29,1,0,1,0,4,0,0,0,0,2017-2018
Laçi,H. Qaqi,26,D,2474,29,28,1,2,4,1,4,0,0,2017-2018
Laçi,E. Gjoni,27,D,3041,35,34,1,2,2,1,3,0,0,2017-2018
Laçi,A. Duka,21,D,0,0,0,0,0,9,0,0,0,0,2017-2018
Laçi,A. Fangaj,22,D,2826,33,32,1,1,2,0,6,0,1,2017-2018
Laçi,A. Shala,28,D,636,12,7,5,2,28,0,2,0,0,2017-2018
Laçi,I. Prodani,22,D,55,2,0,2,0,11,0,0,0,0,2017-2018
Laçi,N. Shtubina,33,M,1142,18,14,4,9,4,2,2,0,0,2017-2018
Laçi,A. Nika,29,M,2384,30,29,1,18,2,2,4,0,0,2017-2018
Laçi,Maicon Esquerda,30,M,1726,21,20,1,11,2,1,3,1,0,2017-2018
Laçi,F. Jonuzi,23,M,2687,33,29,4,2,5,1,2,0,0,2017-2018
Laçi,K. Bardhi,23,M,1014,18,18,0,17,1,0,2,0,0,2017-2018
Laçi,R. Lushkja,24,M,1806,32,19,13,8,14,2,7,0,0,2017-2018
Laçi,D. Bushi,21,M,359,12,2,10,2,24,0,2,0,0,2017-2018
Laçi,S. Kallaku,22,M,1214,27,11,16,5,19,1,0,0,0,2017-2018
Laçi,E. Smaçi,21,M,33,3,0,3,0,9,0,0,0,0,2017-2018
Laçi,Reginaldo,29,A,2740,31,31,0,7,0,18,7,0,0,2017-2018
Laçi,M. Uzuni,24,A,3097,35,35,0,4,0,10,4,0,0,2017-2018
Laçi,I. Mbombo,23,A,29,1,0,1,0,1,0,0,0,0,2017-2018
Laçi,S. Zogaj,22,A,79,6,0,6,0,19,0,0,0,0,2017-2018
Laçi,E. Eyoh,23,A,115,2,1,1,0,11,0,0,0,0,2017-2018
Laçi,R. Xhixha,21,A,737,29,4,25,3,31,4,2,0,0,2017-2018
Luftëtari,C. Athanasopoulos,38,G,990,11,11,0,0,9,0,2,0,0,2017-2018
Luftëtari,F. Miraka,32,G,450,5,5,0,0,0,0,2,0,1,2017-2018
Luftëtari,S. Ruçi,27,G,1800,20,20,0,0,16,0,2,0,0,2017-2018
Luftëtari,A. Qyrani,22,G,0,0,0,0,0,11,0,0,0,0,2017-2018
Luftëtari,Marco Aurélio,37,D,317,10,2,8,0,17,0,3,0,0,2017-2018
Luftëtari,F. Nasif,32,D,8,1,0,1,0,5,0,0,0,0,2017-2018
Luftëtari,L. Liçaj,33,D,1506,18,16,2,4,2,3,5,1,0,2017-2018
Luftëtari,O. Beqiri,35,D,2602,32,29,3,1,5,0,5,0,0,2017-2018
Luftëtari,Jackson,29,D,1563,18,18,0,3,0,1,1,0,0,2017-2018
Luftëtari,O. Rapa,30,D,2565,31,30,1,3,2,0,2,0,0,2017-2018
Luftëtari,V. Zguro,27,D,781,10,8,2,0,2,0,6,0,0,2017-2018
Luftëtari,D. Rapo,29,D,1682,33,17,16,9,18,3,2,0,0,2017-2018
Luftëtari,I. Jakovljevic,30,D,1457,17,17,0,1,0,0,2,0,0,2017-2018
Luftëtari,V. Zeqaj,24,D,944,11,10,1,0,6,0,1,0,0,2017-2018
Luftëtari,S. Puci,22,D,4,1,0,1,0,3,0,0,0,0,2017-2018
Luftëtari,B. Toledo,25,D,705,9,8,1,2,15,0,3,0,0,2017-2018
Luftëtari,S. Janku,22,D,54,4,0,4,0,28,0,0,0,0,2017-2018
Luftëtari,M. Hoxha,22,D,74,5,0,5,0,10,0,0,0,0,2017-2018
Luftëtari,A. Demo,23,D,413,9,3,6,1,14,0,1,0,0,2017-2018
Luftëtari,K. Minga,36,M,216,9,1,8,1,19,0,1,0,0,2017-2018
Luftëtari,B. Ramadani,30,M,2902,35,35,0,12,0,1,5,0,0,2017-2018
Luftëtari,E. Rroca,26,M,2360,30,28,2,13,2,5,8,0,0,2017-2018
Luftëtari,E. Lamçja,26,M,1612,30,19,11,16,16,3,2,0,0,2017-2018
Luftëtari,A. Aleksi,27,M,2795,32,31,1,1,1,0,14,1,0,2017-2018
Luftëtari,D. Bocaj,22,M,0,0,0,0,0,2,0,0,0,0,2017-2018
Luftëtari,B. Brahimaj,24,M,385,9,5,4,5,11,0,1,0,0,2017-2018
Luftëtari,F. Núñez,34,A,163,4,3,1,2,1,0,2,0,1,2017-2018
Luftëtari,D. Bregu,24,A,2928,33,33,0,8,0,9,4,0,0,2017-2018
Luftëtari,V. Shkurtaj,28,A,1192,15,14,1,6,1,6,0,0,0,2017-2018
Luftëtari,L. Përgjini,24,A,103,10,0,10,0,13,0,0,0,0,2017-2018
Luftëtari,K. Abazaj,23,A,2945,35,33,2,6,2,13,4,0,0,2017-2018
Luftëtari,S. Zogaj,22,A,18,2,0,2,0,16,0,0,0,0,2017-2018
Luftëtari,A. Ziaj,20,A,12,1,0,1,0,3,0,0,0,0,2017-2018
Luftëtari,K. Balla,20,A,0,0,0,0,0,2,0,0,0,0,2017-2018
Partizani,A. Hoxha,32,G,2970,33,33,0,0,1,0,0,0,0,2017-2018
Partizani,D. Xhika,30,G,270,3,3,0,0,31,0,0,0,0,2017-2018
Partizani,E. Hida,20,G,0,0,0,0,0,1,0,0,0,0,2017-2018
Partizani,K. Sulenji,21,G,0,0,0,0,0,2,0,0,0,0,2017-2018
Partizani,R. Malota,30,D,880,11,10,1,2,4,0,2,0,0,2017-2018
Partizani,G. Krasniqi,30,D,690,9,7,2,0,7,0,0,0,1,2017-2018
Partizani,R. Kalari,35,D,1121,14,14,0,5,9,0,5,0,0,2017-2018
Partizani,E. Belica,29,D,1710,19,19,0,0,1,1,4,0,0,2017-2018
Partizani,L. Trashi,28,D,2855,34,32,2,5,2,5,4,0,0,2017-2018
Partizani,A. Fejzullahu,27,D,336,5,3,2,0,6,0,0,0,0,2017-2018
Partizani,S. Atanda,26,D,1361,17,15,2,2,17,0,3,0,0,2017-2018
Partizani,B. Kotobelli,27,D,1658,25,18,7,4,16,0,3,0,0,2017-2018
Partizani,R. Gojkovic,24,D,1621,19,18,1,0,2,2,1,0,0,2017-2018
Partizani,L. Ibrahimi,33,D,2645,32,30,2,3,3,1,5,0,0,2017-2018
Partizani,A. Selvaggio,23,D,0,0,0,0,0,2,0,0,0,0,2017-2018
Partizani,S. Hysenaj,20,D,0,0,0,0,0,2,0,0,0,0,2017-2018
Partizani,G. La Camera,36,M,667,9,9,0,6,0,0,5,0,0,2017-2018
Partizani,M. Culum,35,M,306,11,2,9,0,15,0,3,1,0,2017-2018
Partizani,G. Progni,33,M,2808,32,32,0,4,1,8,13,0,0,2017-2018
Partizani,E. Vila,32,M,1145,14,13,1,1,3,0,1,0,0,2017-2018
Partizani,B. Telushi,29,M,615,10,8,2,5,3,0,4,0,0,2017-2018
Partizani,E. Ramadani,28,M,126,6,0,6,0,12,1,0,0,0,2017-2018
Partizani,E. Herrera,28,M,192,4,1,3,1,6,0,0,0,0,2017-2018
Partizani,K. Adorján,27,M,676,9,9,0,4,5,0,2,0,0,2017-2018
Partizani,I. Batha,28,M,2714,31,30,1,1,2,5,8,0,0,2017-2018
Partizani,R. Shahinas,24,M,0,0,0,0,0,2,0,0,0,0,2017-2018
Partizani,R. Fili,24,M,225,6,2,4,1,6,0,0,0,0,2017-2018
Partizani,J. Asani,25,M,1996,29,26,3,19,3,4,3,0,0,2017-2018
Partizani,Warley,27,M,0,0,0,0,0,7,0,0,0,0,2017-2018
Partizani,A. Sulejmani,22,M,222,7,2,5,1,14,0,0,0,0,2017-2018
Partizani,M. Barjamaj,21,M,22,1,0,1,0,2,0,0,0,0,2017-2018
Partizani,M. Kllogjeri,21,M,0,0,0,0,0,1,0,0,0,0,2017-2018
Partizani,E. Mala,21,M,1209,18,13,5,8,7,0,3,0,0,2017-2018
Partizani,E. Çani,30,A,499,11,5,6,2,9,1,0,0,0,2017-2018
Partizani,B. Abdurahimi,29,A,765,13,7,6,2,10,2,0,0,0,2017-2018
Partizani,X. Sukaj,32,A,373,10,3,7,1,7,2,0,0,0,2017-2018
Partizani,M. Basrak,25,A,267,4,3,1,2,1,1,0,0,0,2017-2018
Partizani,Lucas,26,A,389,11,5,6,5,9,3,0,0,0,2017-2018
Partizani,J. Bardhi,22,A,2160,34,23,11,15,11,4,3,0,0,2017-2018
Partizani,M. Djidjiwa,24,A,111,5,1,4,1,6,0,1,0,0,2017-2018
Partizani,R. Haxhiu,21,A,0,0,0,0,0,1,0,0,0,0,2017-2018
Skënderbeu,O. Shehi,42,G,2448,28,28,0,3,0,0,0,0,0,2017-2018
Skënderbeu,A. Teqja,25,G,757,11,8,3,1,27,0,1,0,0,2017-2018
Skënderbeu,M. Dajsinani,21,G,0,0,0,0,0,0,0,0,0,0,2017-2018
Skënderbeu,K. Vangjeli,34,D,2740,31,31,0,2,2,1,8,1,0,2017-2018
Skënderbeu,M. Radas,36,D,2588,30,29,1,2,1,2,6,0,1,2017-2018
Skënderbeu,T. Osmani,34,D,1455,21,18,3,11,6,0,5,0,0,2017-2018
Skënderbeu,G. Mici,29,D,2568,31,29,2,5,3,0,8,0,0,2017-2018
Skënderbeu,F. Aliti,26,D,2467,30,27,3,0,8,1,5,0,0,2017-2018
Skënderbeu,L. Abazi,26,D,372,8,4,4,1,11,0,0,0,0,2017-2018
Skënderbeu,B. Jashanica,29,D,1108,14,12,2,1,4,1,0,0,0,2017-2018
Skënderbeu,B. Lulaj,25,D,37,3,0,3,0,6,0,0,0,0,2017-2018
Skënderbeu,J. Pëllumbi,19,D,26,1,0,1,0,1,0,0,0,0,2017-2018
Skënderbeu,K. Sambou,24,D,270,3,3,0,0,3,0,0,0,0,2017-2018
Skënderbeu,G. Muzaka,35,M,2490,32,27,5,8,7,6,1,0,0,2017-2018
Skënderbeu,E. Vila,32,M,527,14,5,9,5,15,2,2,0,0,2017-2018
Skënderbeu,S. Lilaj,31,M,2248,27,24,3,1,5,7,3,0,0,2017-2018
Skënderbeu,A. Taku,30,M,1171,14,13,1,1,3,5,0,0,0,2017-2018
Skënderbeu,D. Shkodra,31,M,298,6,4,2,3,12,1,0,0,0,2017-2018
Skënderbeu,B. Dita,27,M,1319,24,16,8,8,10,4,3,0,0,2017-2018
Skënderbeu,E. Gavazaj,25,M,2078,29,26,3,21,5,3,1,0,0,2017-2018
Skënderbeu,B. Nimaga,25,M,1519,25,16,9,6,14,0,2,0,0,2017-2018
Skënderbeu,S. Kelmendi,25,M,1,1,0,1,0,8,0,0,0,0,2017-2018
Skënderbeu,S. Sahiti,25,M,514,13,5,8,3,23,0,1,0,0,2017-2018
Skënderbeu,N. Gripshi,22,M,344,9,3,6,1,21,1,0,0,0,2017-2018
Skënderbeu,U. Mara,21,M,127,2,1,1,0,2,0,0,0,0,2017-2018
Skënderbeu,B. Demte,21,M,319,10,3,7,1,17,0,0,0,0,2017-2018
Skënderbeu,M. Nešpor,29,A,11,3,0,3,0,6,0,0,0,0,2017-2018
Skënderbeu,A. Sowe,25,A,2720,33,30,3,7,3,21,1,0,0,2017-2018
Skënderbeu,J. Adeniyi,27,A,2740,32,31,1,7,4,10,2,0,0,2017-2018
Skënderbeu,B. Krasniqi,23,A,307,9,3,6,1,15,1,0,0,0,2017-2018
Teuta,S. Moçka,30,G,1530,17,17,0,0,17,1,1,0,0,2017-2018
Teuta,E. Kastrati,23,G,1710,19,19,0,0,17,0,0,0,0,2017-2018
Teuta,A. Shala,19,G,0,0,0,0,0,2,0,0,0,0,2017-2018
Teuta,M. Alhassan,27,D,911,13,12,1,6,3,1,2,0,1,2017-2018
Teuta,A. Sykaj,30,D,762,10,8,2,1,7,0,0,0,0,2017-2018
Teuta,B. Gjorgievski,28,D,1559,18,18,0,2,0,1,6,0,0,2017-2018
Teuta,A. Hrkac,28,D,2186,28,27,1,8,1,3,1,0,0,2017-2018
Teuta,Hugo,32,D,30,2,0,2,0,11,0,0,0,0,2017-2018
Teuta,A. Bilali,26,D,1480,17,17,0,1,2,1,5,0,0,2017-2018
Teuta,F. Beqja,27,D,2563,32,29,3,11,4,3,4,0,0,2017-2018
Teuta,A. Beqaj,21,D,155,6,2,4,2,12,0,0,0,0,2017-2018
Teuta,S. Shkalla,24,D,2286,31,25,6,3,9,2,9,0,0,2017-2018
Teuta,E. Hakaj,23,D,2457,29,27,2,3,2,1,4,0,0,2017-2018
Teuta,D. Shehi,23,D,226,3,2,1,0,7,0,0,0,0,2017-2018
Teuta,G. Lika,21,D,34,1,0,1,0,9,0,0,0,0,2017-2018
Teuta,A. Dosti,28,M,674,8,8,0,2,0,1,2,0,0,2017-2018
Teuta,N. Lena,33,M,1323,15,15,0,2,0,2,5,0,0,2017-2018
Teuta,O. Abe,29,M,392,5,5,0,2,3,0,3,0,0,2017-2018
Teuta,A. Hila,27,M,2850,33,32,1,3,1,9,13,0,0,2017-2018
Teuta,A. Çyrbja,26,M,2939,34,34,0,6,0,7,3,0,0,2017-2018
Teuta,B. Mustafov,26,M,307,6,4,2,3,4,0,0,0,0,2017-2018
Teuta,A. Dedic,29,M,2037,29,23,6,14,8,7,3,0,2,2017-2018
Teuta,T. Cmajcanin,25,M,145,5,1,4,1,9,1,0,0,0,2017-2018
Teuta,R. Karimi,21,M,582,11,8,3,7,3,0,0,0,0,2017-2018
Teuta,D. Bilali,23,M,706,22,6,16,3,29,0,1,0,0,2017-2018
Teuta,X. Lajthia,21,M,929,16,12,4,10,9,1,3,0,0,2017-2018
Teuta,E. Kovaçi,21,M,23,1,0,1,0,1,0,0,0,0,2017-2018
Teuta,A. Shehaj,29,A,235,10,1,9,1,12,1,0,0,1,2017-2018
Teuta,A. Kruja,26,A,723,16,5,11,1,14,0,0,0,0,2017-2018
Teuta,O. Osemene,24,A,579,9,6,3,3,5,0,2,0,0,2017-2018
Teuta,J. Peqini,21,A,211,6,1,5,0,19,3,0,0,0,2017-2018
Teuta,L. Amadu,26,A,2758,36,31,5,11,5,9,2,0,0,2017-2018
Teuta,L. Vila,21,A,252,14,1,13,0,27,0,2,0,0,2017-2018
Vllaznia,A. Efremov,27,G,360,4,4,0,0,0,0,0,0,0,2017-2018
Vllaznia,T. Laço,25,G,90,1,1,0,0,21,0,0,0,0,2017-2018
Vllaznia,K. Qarri,19,G,0,0,0,0,0,2,0,0,0,0,2017-2018
Vllaznia,A. Sherri,22,G,1890,21,21,0,0,5,0,1,0,0,2017-2018
Vllaznia,M. Adili,26,D,633,8,7,1,1,1,0,5,0,0,2017-2018
Vllaznia,Maxim Cojocaru II,20,D,19,2,0,2,0,19,0,0,0,0,2017-2018
Vllaznia,F. Gligorov,26,D,1489,19,19,0,9,0,0,2,0,0,2017-2018
Vllaznia,E. Gurishta,25,D,2070,23,23,0,0,1,1,8,0,0,2017-2018
Vllaznia,E. Lekaj,20,D,90,3,1,2,1,16,0,1,0,0,2017-2018
Vllaznia,R. Malota,30,D,2083,24,24,0,3,0,2,5,0,0,2017-2018
Vllaznia,D. Shehi,23,D,1771,23,18,5,1,6,0,5,0,0,2017-2018
Vllaznia,G. Walusimbi,30,D,542,8,5,3,0,6,0,3,1,0,2017-2018
Vllaznia,F. Bardulla,27,M,319,12,3,9,3,20,0,4,0,0,2017-2018
Vllaznia,Hygor,31,M,1289,17,16,1,11,1,4,3,0,0,2017-2018
Vllaznia,A. Krymi,24,M,1897,23,21,2,2,2,2,7,0,0,2017-2018
Vllaznia,G. Lika,33,M,2104,26,25,1,11,1,7,3,0,0,2017-2018
Vllaznia,O. Mali,18,M,0,0,0,0,0,4,0,0,0,0,2017-2018
Vllaznia,H. Marku,24,M,1901,24,20,4,1,5,0,4,0,0,2017-2018
Vllaznia,B. Ramadani,30,M,1510,19,18,1,4,2,0,9,1,0,2017-2018
Vllaznia,S. Repaj,19,M,0,0,0,0,0,9,0,0,0,0,2017-2018
Vllaznia,N. Shtubina,33,M,1555,25,18,7,10,7,2,4,0,0,2017-2018
Vllaznia,E. Sidorenco,31,M,367,7,4,3,4,4,1,1,0,0,2017-2018
Vllaznia,S. Hristov,27,A,219,4,3,1,3,3,0,0,0,0,2017-2018
Vllaznia,A. Kruja,26,A,1254,21,13,8,4,13,1,3,0,0,2017-2018
Vllaznia,Silvio,26,A,625,7,7,0,1,0,2,1,0,0,2017-2018
Vllaznia,S. Zogaj,22,A,596,15,6,9,4,20,1,0,0,0,2017-2018
Lushnja,K. Gurrica,18,G,0,0,0,0,0,1,0,0,0,0,2017-2018
Lushnja,O. Haremi,27,G,1530,17,17,0,0,0,0,1,0,0,2017-2018
Lushnja,A. Kaloshi,20,G,90,1,1,0,0,17,0,0,0,0,2017-2018
Lushnja,A. Bani,20,D,0,0,0,0,0,0,0,0,0,0,2017-2018
Lushnja,A. Basha,21,D,729,9,7,2,1,10,0,1,0,0,2017-2018
Lushnja,D. Brahimaj,22,D,356,5,4,1,1,7,0,0,0,1,2017-2018
Lushnja,R. Dervishi,23,D,1092,15,12,3,1,4,0,7,0,0,2017-2018
Lushnja,E. Magani,28,D,1455,17,17,0,2,0,1,5,0,0,2017-2018
Lushnja,A. Mone,31,D,828,12,10,2,4,3,0,4,0,1,2017-2018
Lushnja,R. Nako,33,D,285,4,4,0,1,0,0,0,0,0,2017-2018
Lushnja,L. Ruço,28,D,1431,16,16,0,1,0,2,1,0,0,2017-2018
Lushnja,E. Alushi,33,M,669,12,7,5,3,7,0,2,0,1,2017-2018
Lushnja,O. Baze,29,M,1255,17,13,4,6,5,1,2,0,0,2017-2018
Lushnja,O. Gava,30,M,341,5,4,1,3,1,0,0,0,0,2017-2018
Lushnja,M. Haxhiu,21,M,35,6,0,6,0,15,0,1,0,0,2017-2018
Lushnja,D. Musaku,24,M,909,11,10,1,0,7,0,1,0,0,2017-2018
Lushnja,E. Sulkja,26,M,885,16,11,5,8,5,1,0,0,0,2017-2018
Lushnja,L. Taullau,33,M,1136,16,13,3,6,4,0,5,0,0,2017-2018
Lushnja,R. Ademi,20,A,24,2,0,2,0,5,0,0,0,0,2017-2018
Lushnja,A. Allkanjari,30,A,90,4,0,4,1,8,0,0,0,0,2017-2018
Lushnja,K. Branica,28,A,348,6,3,3,0,3,2,1,0,0,2017-2018
Lushnja,M. Canka,33,A,1449,17,16,1,2,1,11,3,0,0,2017-2018
Lushnja,Endi Gjyla,18,A,0,1,0,1,0,5,0,0,0,0,2017-2018
Lushnja,Ervis Gjyla,27,A,593,14,7,7,6,10,3,2,0,0,2017-2018
Lushnja,M. Korreshi,21,A,90,1,1,0,0,8,0,0,0,0,2017-2018
Lushnja,A. Mezini,28,A,617,10,7,3,6,5,6,3,0,0,2017-2018
Lushnja,B. Pepa,29,A,264,3,3,0,1,2,0,1,0,0,2017-2018
Lushnja,F. Sefa,35,A,290,4,4,0,1,0,1,0,0,0,2017-2018
Flamurtari,A. Halilaj,37,G,2340,26,26,0,1,4,0,1,0,0,2016-2017
Flamurtari,S. Frashëri,29,G,900,11,10,1,0,17,0,1,0,0,2016-2017
Flamurtari,E. Sali,22,G,0,0,0,0,0,1,0,0,0,0,2016-2017
Flamurtari,P. Qirko,20,G,0,0,0,0,0,14,0,0,0,0,2016-2017
Flamurtari,F. Veliu,31,D,2714,31,31,0,1,1,2,5,0,1,2016-2017
Flamurtari,T. Kuqi,34,D,1732,27,19,8,1,14,0,1,0,0,2016-2017
Flamurtari,Mauricio Leal,32,D,900,11,10,1,0,4,0,2,0,0,2016-2017
Flamurtari,S. Lukic,31,D,425,5,5,0,1,0,0,1,0,0,2016-2017
Flamurtari,E. Mersini,31,D,1530,17,17,0,0,0,0,1,0,0,2016-2017
Flamurtari,N. Ðuric,30,D,4,1,0,1,0,3,0,0,0,0,2016-2017
Flamurtari,K. Marku,25,D,224,4,2,2,0,15,0,3,0,0,2016-2017
Flamurtari,I. Berisha,28,D,1505,17,17,0,1,1,1,0,0,0,2016-2017
Flamurtari,M. Rnic,31,D,1350,18,15,3,1,8,0,2,0,0,2016-2017
Flamurtari,I. Jakovljevic,30,D,1399,16,16,0,1,0,0,1,0,2,2016-2017
Flamurtari,A. Beqaj,21,D,1162,15,12,3,2,15,0,3,0,0,2016-2017
Flamurtari,J. Gjinaj,23,D,8,2,0,2,0,8,0,0,0,0,2016-2017
Flamurtari,D. Sadushi,22,D,0,0,0,0,0,1,0,0,0,0,2016-2017
Flamurtari,N. Hoxhaj,23,D,71,3,0,3,0,13,0,0,0,0,2016-2017
Flamurtari,H. Zeqiri,31,M,1397,16,16,0,5,0,0,3,0,0,2016-2017
Flamurtari,B. Radovic,29,M,726,13,8,5,8,10,1,3,0,0,2016-2017
Flamurtari,B. Telushi,29,M,2792,32,32,0,5,0,4,12,0,0,2016-2017
Flamurtari,D. Shkodra,31,M,2079,26,25,1,15,3,9,5,0,0,2016-2017
Flamurtari,H. Neziraj,27,M,1031,17,12,5,8,5,1,2,0,0,2016-2017
Flamurtari,A. Hyseni,23,M,907,15,10,5,6,8,0,2,0,0,2016-2017
Flamurtari,Lynneeker,27,M,207,7,1,6,0,13,1,1,0,0,2016-2017
Flamurtari,A. Llambro,23,M,50,3,0,3,0,8,0,0,0,0,2016-2017
Flamurtari,M. Iinuma,27,M,23,1,0,1,1,1,0,0,0,0,2016-2017
Flamurtari,D. Bocaj,22,M,0,0,0,0,0,1,0,0,0,0,2016-2017
Flamurtari,T. Bušic,34,A,2359,28,27,1,2,1,10,3,0,0,2016-2017
Flamurtari,A. Shehaj,29,A,1924,33,20,13,8,15,2,3,0,0,2016-2017
Flamurtari,O. Idrizaj,29,A,16,3,0,3,0,12,0,0,0,0,2016-2017
Flamurtari,Danilo Alves,29,A,2520,29,29,0,8,0,5,6,0,0,2016-2017
Flamurtari,R. Dushku,29,A,451,17,3,14,3,27,0,2,0,0,2016-2017
Flamurtari,I. Galic,25,A,1456,27,15,12,7,12,3,3,0,0,2016-2017
Flamurtari,A. Fazliu,32,A,1425,26,18,8,17,10,1,2,0,0,2016-2017
Flamurtari,J. Qarri,21,A,2,1,0,1,0,1,0,0,0,0,2016-2017
Flamurtari,X. Tushi,21,A,0,0,0,0,0,1,0,0,0,0,2016-2017
Kukësi,E. Koliçi,34,G,3150,35,35,0,0,1,0,1,0,0,2016-2017
Kukësi,E. Koci,35,G,90,1,1,0,0,35,0,0,0,0,2016-2017
Kukësi,R. Hallaçi,36,D,2887,33,32,1,0,2,0,4,0,0,2016-2017
Kukësi,P. Arbri,31,D,90,1,1,0,0,0,0,1,0,0,2016-2017
Kukësi,E. Pashaj,35,D,1189,17,14,3,1,5,0,3,2,0,2016-2017
Kukësi,Y. Shameti,35,D,2278,26,26,0,3,1,1,7,0,0,2016-2017
Kukësi,E. Imami,27,D,1868,22,20,2,1,10,0,3,0,0,2016-2017
Kukësi,R. Memini,25,D,879,12,8,4,0,25,0,0,0,0,2016-2017
Kukësi,K. Çema,25,D,16,1,0,1,0,9,0,0,0,0,2016-2017
Kukësi,S. Rrumbullaku,28,D,878,10,10,0,1,2,0,2,0,0,2016-2017
Kukësi,A. Alla,27,D,2626,30,30,0,2,2,0,11,0,0,2016-2017
Kukësi,Jean Carioca,31,M,2679,33,30,3,10,3,1,6,0,0,2016-2017
Kukësi,E. Hasani,28,M,1455,19,17,2,9,4,0,4,0,0,2016-2017
Kukësi,N. Lena,33,M,2415,30,28,2,6,2,0,10,1,0,2016-2017
Kukësi,Kushtrim Lushtaku,30,M,442,19,2,17,2,20,2,4,0,0,2016-2017
Kukësi,B. Greca,29,M,663,17,7,10,6,19,1,2,0,0,2016-2017
Kukësi,B. Dema,26,M,136,5,1,4,0,14,0,1,0,0,2016-2017
Kukësi,B. Musolli,31,M,2634,33,32,1,10,2,0,5,0,0,2016-2017
Kukësi,F. Jonuzi,23,M,0,0,0,0,0,7,0,0,0,0,2016-2017
Kukësi,A. Koldashi,22,M,10,1,0,1,0,3,0,0,0,0,2016-2017
Kukësi,P. Pejic,37,A,3141,35,35,0,2,0,28,2,0,0,2016-2017
Kukësi,M. Dvornekovic,31,A,2069,33,26,7,21,9,4,1,0,0,2016-2017
